id,title,url,summary,score,timestamp,highlights,query_text
DL-4f6ebd1354a57fef60d0d78749ce42ee,"Faced with criticism, Donald Trump wants to do something for the poorest billionaires",https://www.legorafi.fr/2025/06/10/face-aux-critiques-donald-trump-veut-faire-un-geste-pour-les-milliardaires-les-plus-pauvres/,"Donald Trump has announced a gesture for the poorest billionaires. he wants to reassure everyone that ""all the difficulties are Joe Biden's fault"" Several measures envisaged.",221.33585,2025-06-10T16:00:00,"['If there is any question about the relevance of his economic choices, including his desire to bring about a return to inflation that could weaken the budgets of America’s most modest citizens, Donald Trump wanted to reassure everyone that “all the difficulties', 'Several measures envisaged If all the measures envisaged by Donald Trump to help the poorest billionaires are not yet known, he has already agreed to mention some of them.', 'Finally, to help the modest billionaires, Donald Trump has promised to ""tax the richest billionaires harshly, starting with Elon Musk that I just pulled at random.""']",donald trump
DL-fac1bf9351f1a417eb475052a7b22304,"Despite their conflict, Donald Trump allowed Elon Musk to enrich himself",https://www.forbes.fr/business/malgre-leur-conflit-donald-trump-a-permis-a-elon-musk-de-senrichir/,"Elon Musk lost $27 billion in his conflict with Donald Trump on June 5. Tesla shares plummeted 14%, as the two men decided to end their relationship. The wealth of the world’s richest man has increased by $145 billion since last July.",221.14867,2025-06-10T06:04:57+00:00,"['Yet, despite this bitter rupture, which many saw as inevitable from the outset, Donald Trump has proved to be very beneficial to Elon Musk.', 'Elon Musk’s fierce trading with Donald Trump has frightened Tesla investors, according to analyst Dan Ives de Wedbush, who explained in a note to his clients yesterday that ""investors are concerned that this battle between Musk and Trump will change Tesla', 'The private rocket manufacturer was recently valued at $350 billion in a public bid in December, almost double its value when Elon Musk backed Donald Trump last summer, no doubt partly because of his close ties to the Trump administration.']",donald trump
DL-ed2497a51f4f874a908b2768a936a000,Donald Trump and Elon Musk’s Key Media Moments,https://www.wsj.com/livecoverage/trump-elon-musk-feud/card/donald-trump-and-elon-musk-s-key-media-moments-c6UuAaYtNpGQ2XN6cknI,"Elon Musk and Donald Trump shared memes, media moments and photo ops. They appeared side-by-side at campaign events, UFC fights, Mar-a-Lago, a SpaceX rocket launch and in the Oval Office. In 2022, Musk posted an image on Twitter of himself, Trump and Kanye West.",220.9217,2025-06-06T00:39:40+00:00,"['Over the course of their now-rocky relationship, Elon Musk and Donald Trump shared a number of notable memes, media moments and photo ops together.', 'In 2022, Musk posted an image on Twitter of himself, Trump and the musician Kanye West with their faces over characters from “The Three Musketeers.”\nEarlier this year, Tesla brought a number of its vehicles to the White House.', 'Trump and Musk sat together in a car, and the president called Musk “a great patriot.” He also praised Tesla, saying he happens “to love the product.”\nTrump gave Musk a key to the White House last week in the Oval Office.']",donald trump
DL-6acc7f05a532f4cab01176a0a8f9b537,Bridging the Artificial Intelligence Governance Gap: The United States' and China's Divergent Approaches to Governing General-Purpose Artificial Intelligence,http://arxiv.org/abs/2506.03497v1,The United States and China are among the world's top players in the development of advanced artificial intelligence (AI) systems. The two countries are keen to lead in global AI governance and development. A look at U.S. and Chinese policy landscapes reveals differences in how the two countries approach the governance of general-purpose artificial intelligence.,235.7599,2025-06-04,"[""The United States and China are among the world's top players in the development of advanced artificial intelligence (AI) systems, and both are keen to lead in global AI governance and development."", 'A look at U.S. and Chinese policy landscapes reveals differences in how the two countries approach the governance of general-purpose artificial intelligence (GPAI) systems.', 'Three areas of divergence are notable for policymakers: the focus of domestic AI regulation, key principles of domestic AI regulation, and approaches to implementing international AI governance.']",ai regulation
DL-6a92998857d223390f50b33464ffa905,GOP Changes Provision on AI Regulation by States,https://www.newser.com/story/369872/gop-tweaks-contentious-provision-on-ai-regulation.html,Senate Republicans propose denying states federal funding for broadband projects if they regulate AI. That's a change from a provision in the House-passed version of the tax overhaul that simply prohibited any current or future AI regulations by the states for 10 years. Leading AI executives have made the case to senators that a patchwork of state AI regulations would cripple innovation.,208.65746,2025-06-06T22:30:00+00:00,"[""Politics /\nartificial intelligence\nSenate Republicans have made changes to their party's sweeping tax bill in hopes of preserving a new policy that would prevent states from regulating artificial intelligence for a decade."", ""Leading AI executives, including OpenAI's Sam Altman, have made the case to senators that a patchwork of state AI regulations would cripple innovation. Some House Republicans are also uneasy with the provision, per the AP. Rep."", '(More artificial intelligence stories.)']",ai regulation
DL-79917e00158909f4898f188c8f728a9e,Creating Your First AI Policy,https://www.spaandclinic.com.au/?p=74701,"In Australia, Deloitte’s State of Generative AI in the Enterprise report shows that over 60% of senior executives expect generative AI to significantly impact operations within two years. An AI policy is not a dusty legal document. It’s a dynamic guide, setting the tone for safe, ethical and effective use of emerging technologies across your organisation. And it’s no longer a nice-to-have. The risks are real. Just ask the Melbourne lawyer who submitted a court brief drafted by ChatGP",194.84172,2025-06-06T01:00:00+00:00,"['IBM’s Global AI Adoption Index 2024 found 42% of enterprises have implemented AI governance frameworks, while another 37% are actively developing them.', 'The EU’s AI Act is now official. Here in Australia, the Federal Government has introduced a Voluntary AI Safety Standard, a clear signal that regulation is coming. Whether your organisation is global or local, the compliance bar is rising.', 'An external lens can help align your policy with emerging standards and best practice, and ensure your governance stands up to scrutiny.']",ai regulation
DL-6c30e877f2023a51224ddcf911a7e91b,AI Policy Playbook. Navigating AI Policy Development through an African and Asian Lens,https://ictlogy.net/bibliography/reports/projects.php?idp=5746,"Artificial Intelligence (AI) holds extraordinary promise but for whom, and by whom? Africa and Asia make up more than 75% of the world’s population, yet they contribute a fraction of global AI research output. AI Policy Playbook emerges as a practice-oriented guide for crafting inclusive, responsible, and context-aware AI governance. It draws from experience across seven partner countries—Ghana, India, Indonesia, Kenya, Rwanda, South Africa, and Uganda.",192.82776,,"['This disparity reveals a troubling reality: the risks, rules, and rewards of AI are being shaped for the Global South, but not by it.\nChange requires more inclusive and responsible AI development, use and governance.', 'The AI Policy Playbook emerges as a practice-oriented guide for crafting inclusive, responsible, and context-aware AI governance—through the eyes and experiences of policymakers across Africa and Asia.', 'Co-created by the Africa-Asia AI Policymaker Network and the BMZ initiative FAIR Forward – Artificial Intelligence for All, the Playbook charts a grounded journey through the real-world complexities of AI policymaking in the Global South.']",ai regulation
DL-dc45941017595e31e6f10823488c2b75,New AI minister says Canada won’t ‘over-index’ on AI regulation,https://lethbridgenewsnow.com/2025/06/10/new-ai-minister-says-canada-wont-over-index-on-ai-regulation/,Evan Solomon says Canada will move away from “over-indexing on warnings and regulation” to make sure the economy benefits from AI. Solomon says getting AI regulation right is critical to Canada’s “economic destiny”,183.97942,2025-06-10T16:52:37+00:00,"['OTTAWA — Canada’s new minister of artificial intelligence says he’ll put less emphasis on AI regulation and more on finding ways to harness the technology’s economic benefits.', 'He says getting AI regulation right is critical to Canada’s “economic destiny.”\nIn his first speech since becoming Canada’s first-ever AI minister, Solomon outlined four priorities for his ministry.']",ai regulation
DL-b096312f1d533d4c5570a78dfbb740d3,"From AI governance to resilient networks, Deloitte...",https://www.linkedin.com/feed/update/urn:li:activity:7337810701555523587,"From AI governance to resilient networks, Deloitte and Cisco are reimagining enterprise transformation—securely and at scale. Discover how: https://delo.tt/60494DYSx #DeloitteUS",170.20874,2025-06-09T12:17:23.559735+00:00,"['From AI governance to resilient networks, Deloitte and Cisco are reimagining enterprise transformation—securely and at scale. Discover how: https://delo.tt/60494DYSx #DeloitteUS']",ai regulation
DL-8cf6edd465a61e34db733647b783dcec,"Brussels, Warsaw and Big Tech: Negotiations on the future of AI regulation","https://www.portalspozywczy.pl/technologie/wiadomosci/bruksela-warszawa-i-big-tech-negocjacje-o-przyszlosc-regulacji-ai,277937.html","The technology industry is calling for simplification and greater consistency in EU legislation, pointing to excessive administrative burdens and legal uncertainties. The AI Regulation raises concerns about hampering innovation, which is why work is ongoing on a code of conduct to facilitate the adaptation of companies, especially SMEs.",167.75232,2025-06-06T06:57:00+00:00,"['The AI Regulation raises concerns about hampering innovation, which is why work is ongoing on a code of conduct to facilitate the adaptation of companies, especially SMEs.', 'Currently, the so-called Act is being prepared. a code of conduct, a set of guidelines that will allow AI providers to comply with EU regulations before more detailed standards are set.', '""I think that the main concern of companies operating on the market in connection with the AI regulation is that the rules will be an obstacle to innovation.']",ai regulation
